LABOUR;OUTPUT;WAGE;CAPITAL,,,
128;9,536000252;81,25;0,823000014
81;2,460103035;28,45962906;0,801563025
2297;203,75;71,57771301;114,5999985
293;32,22200012;42,18429947;62,47000122
1885;61,92100143;21,4721489;271,2420044
331;44,71900177;31,48036194;100,848999
119;7,982999802;34,27730942;10,56599998
29;1,937999964;62,62068939;0,64000003
768;21,78700066;21,99739647;18,5999947
185;203,7630005;81,26486206;774,1290283
132;8,534999847;41,04545593;108,887001
41;12,15400028;127,3902435;141,149994
88;10,69900036;68,09091187;2,63999891
28;2,213999987;76,2857132;2,372999907
2956;140,4609985;34,62855148;116,2910004
755;12,23799992;4,165563107;11,42099953
36;27,52499962;55,27777863;225,8159943
1567;31,56399918;19,47160149;0,204999998
343;186,9179993;77,34402466;130,1640015
24;29,9640007;88,70833588;0,331999987
421;21,28100014;45,01900101;4,675000191
4996;328,8670044;40,21957397;518,9790039
325;22,39999962;48,61846161;7,643000126
32;11,58199978;60,96875;7,995999813
222;19,15500069;45,07657623;16,71500015
325;30,63899994;68,56307983;35,6000137
378;11,01599979;27,62433815;11,35900021
717;58,77199936;66,1366806;63,81000137
227;27,79999924;50,44052887;117,5569992
358;39,93899918;49,01396561;188,7969971
533;56,07799911;42,15009308;456,2160034
2807;286,6659851;74,71464539;393,4299927
823;71,20300293;61,84690094;71,59700012
897;77,90599823;63,7424736;68,7009964
44;5,211999893;110;42,16699982,
35;4,249000072;108,9428558;161,9609985
1088;94,97599792;55,33364105;63,35400009
183;18,28199959;65,24044037;8,79999924
430;42,7840004;92,13256073;2,111000061
348;21,97100067;54,01436615;4,306000233
123;13,57800007;76,9024353;4,493999958
62;6,592000008;73,35483551;6,204999924
769;32,12900162;34,91547394;22,6079998
394;29,16200066;75,02791595;15,48999977
253;30,87800026;65,97233582;1,988000035
319;8,815999985;62,89968491;178,5690002
6;11,30200005;110,3333359;0,610000014
846;54,99000168;43,20803833;95,80699921
65;3,769000053;43,10769272;6,382999897
1301;110,7870026;49,82090759;95,8100128
55;3,338999987;49,59999847;2,65199995
114;6,951000214;49,65789413;4,291999817
113;10,44499969;42,86725616;9,31400013
740;45,28699875;38,98378372;41,88000107
87;7,397999763;35,75862122;7,512000084
212;18,8010006;85,60848999;1,95000029
65;6,501999855;63,30769348;13,97200012
146;20,22400093;72,07534027;48,2840004
436;30,71100044;62,28669739;8,892000198
824;49,8030014;49,1152916;25,84399986
516;25,45599937;40,70542526;22,8390007
248;25,23399925;66,68144989;50,1590004
981;87,65599823;79,61060333;26,25
245;34,82500076;55,14693832;12,71000004
33;0,127341002;50,7069397;0,63741997
235;14,62899971;55,90212631;3,115999937
469;15,23999977;27,87633324;11,35099983
198;13,35499954;8,404040337;25,18199921
374;29,77700043;71,64705658;12,82900047
1805;396,5480042;63,29473495;3131,350098
89;5,925000191;60,08988953;0,409000009
172;10,69900036;60,0116272;0,209999993
138;7,40500021;47,90579605;0,504999995
851;426,6000061;93,30199432;2765,199951
383;37,06700134;80,81462097;19,96899986
415;39,32799911;53,21686935;58,48099899
208;13,49499989;49,33172989;2,26699996
553;25,73699951;36,56057739;16,45400047
340;17,80599976;42,02352905;4,639999866
266;12,47399998;32,60526276;19,99099922
290;17,6420002;37,90000153;9,107000351
5122;332,1610107;47,34049225;179,48996
620;27,41600037;37,64677429;6,114999771
217;14,97700024;54,16128922;5,583000183
146;32,7120018;45,57534409;381,5710144
155;12,18799973;61,97419357;10,18000031
450;17,98699951;37,6511116;10,60400009
627;23,70000076;36,29346085;20,71100044
1185;107,8030014;59,5426178;69,62799835
114;9,927000046;63,13158035;165,4199982
337;30,75499916;84,67952728;1,58099997
36;2,887000084;63,47222137;5,656000137
372;19,80200005;48,74462509;11,81099987
104;4,618000031;29,24038506;0,574999988
380;33,9679985;69,37368774;20,11300087
263;16,43799973;41,82509613;5,81999779
37;2,947000027;54,86486435;5,26000023
802;41,64699936;32,44139481;16,1199913
1276;6,274000168;12,2782135;0,652999997
1481;160,1499939;88,5941925;170,6119995
34;1,42749095;30,88482285;1,453575015
517;25,32900047;37,93423462;12,81200027
1080;99,90799713;44,0879631;104,1880035
39;2,359999895;51,0256424;0,335000008
6963;523,3980103;61,74809647;412,8919983
374;30,65399933;49,28876877;22,5720005
51;9,751000404;97,31372833;0,753000021
519;173,9669952;65,00578308;723,1859741
2625;544,0209961;62,86019135;1428,448975
2625;557,9349976;68,23390198;1428,448975
23;3,07329011;40,35474014;1,432149053
96;11,58500004;79,15625;8,630000114
2454;151,4400024;40,9103508;51,84899902
965;58,49499893;51,5419693;60,15000153
306;34,90599823;52,48039246;80,4100037
7338;142,8110046;18,8400116;139,7579956
481;25,62400055;43,51351166;18,16200066
302;15,82800007;48,15893936;2,45000076
1949;80,14199829;23,25243759;91,37000275
309;38;58,25242615;100,,
758;42,18500137;45,05408859;89,66600037
1691;146,673996;51,4163208;546,8670044
333;20,95700073;45,67868042;30,10199928
1026;61,36199951;55,89960861;1,205000043
356;35,01499939;56,17134857;27,1300049
335;22,8920002;50,05671692;2,78000069
602;39,17499924;56,117939;24,54000092
249;14,46500015;54,54618454;2,999928
61;7,31400013;74,13114929;8,38000107
936;45,58300018;40,7628212;82,53800201
305;105,8550034;116,6032791;219,7709961
170;8,873999596;38,60588074;7,997000217
95;4,699999809;43,76842117;0,744000018
192;30,4829998;52,375;82,3399658
63;4,315999985;37,06349182;31,17700005
495;63,05099869;79,22222137;13,8699989
822;56,60900116;58,86983109;24,82500076
726;27,08600044;29,20798874;5,373000145
69;3,552999973;40,15942001;1,65199995
19;2,359999895;48,05263138;0,444999993
280;14,87300014;52,92142868;2,897000074
115;5,728000164;45,07826233;0,7
1532;70,3809967;39,08746719;87,50700378
121;7,730999947;43,35537338;1,320000052
21;3,256999969;48,33333206;4,377999783
481;32,9980011;51,51559067;18,13800049
436;24,02199936;42,08027649;13,32600021
18;0,922999978;29,66666603;0,632000029
88;12,65699959;56,70454407;41,29600143
939;33,81499863;29,23003197;29,4899979
692;45,76100159;58,9869957;37,79800034
29;3,344496012;94,95972443;0,999876976
1554;57,07500076;32,84620285;44,5599976
333;16,37100029;44,29729843;2,578999996
1088;89,73400116;48,88510895;51,51200104
1454;66,06500244;34,07083893;26,47999954
278;10,36499977;32,14748383;14,13099957
977;46;39,91811752;34,,
651;93,71199799;69,68509674;200,3800049
140;16,59700012;57,34285736;15,68099976
533;20,52000046;33,06754303;13,8039999
897;36,38899994;31,40468216;12,98400021
142;4,079999924;23,66901398;0,758000016
49;4,059999943;75,32653046;2,227999926
546;48,31700134;57,70695877;33,76300049
71;2,275103092;25,549366;1,641805053
541;86,01200104;41,97781754;886,6550293
486;31,41300011;35,47119522;22,2310009
91;20,20899963;70,57142639;4,593999863
1236;99,46299744;55,49433517;69,45200348
773;51,93099976;51,58344269;33,39099884
799;46,63199997;46,44555664;31,68499947
828;18,04800034;18,18719864;30,72900009
762;19,13199997;19,50787354;34,94499969
2012;105,9449997;37,42594528;123,6790009
153;11,5880003;44,89542389;3,12000084
229;8,215000153;48,537117;14,63500023
195;61,44400024;43,42051315;449,7690125
82;8,355999947;71,9146347;2,405999899
23;0,980445027;42,2461319;0,46852
1466;123;65,48431396;85,,
67;16,0340004;57,23880768;33,5099869
45;2,134000063;44,64444351;1,493999958
131;13,39700031;68,0687027;33,50999832
58;10,1079998;56,41379166;23,19599915
54;2,903000116;45,5370369;3,575999975
346;84,30200195;70,47976685;122,2129974
209;19,84799957;58,67464066;21,32600021
37;9,753000259;209,8648682;16,64999962
2397;251,7680054;65,58155823;71,88400269
97;6,929999828;57,74226761;8,883999825
732;42,75500107;40,53551865;25,38199997
651;65,62599945;37,18740463;151,1009979
717;84,15000153;36,9734993;218,9869995
423;23,53199959;43,86524963;33,9199905
59;1,376999974;84,77966309;8,845999718
32;1,042000055;32,84375;0,211999997
60;16,38999939;56,75;152,5839996
1619;128,8410034;49,64299011;146,7519989
1619;128,8410034;49,64299011;146,7519989
44;4,25;47,65909195;0,246999994
59;8,125;62,74576187;0,583000004
11179;386,8779907;41,20932007;354,9200134
1512;24,72599983;20,25066185;33,36999893
33;13,14999962;98,12121582;382,69885
60;6,256000042;41,21666718;25,91399956
64;4,684000015;67,828125;0,75999998
108;5,643000126;37,86111069;9,965999603
2256;184,8159943;52,11613464;585,5040283
72;3,701999903;43,90277863;0,536000013
55;5,363999844;63,67272568;5,981999874
2550;176,0850067;39,77529526;185,6049957
227;8,163999557;72,66078949;7,750999928
75;5,543000221;43,24000168;2,78000069
258;21,52199936;54,49224854;25,28899956
341;27,15999985;47,12609863;5,846000195
583;60,24900055;68,91423798;228,4160004
2951;200,3029938;53,32904053;675,4229736
31;20,94499969;103,2580643;8,92800045
8486;700,7059937;61,29024124;332,696991
893;19,87400055;17,78387451;12,69099998
1287;93,1989975;58,37917709;9,50999641
1454;40,62799835;25,46286201;1,355999947
945;7,097000122;7,104762077;0,174999997
138;40,7840004;46,04347992;568,9829712
235;19,77499962;63,57021332;6,126999855
324;15,72999954;32,77160645;2,671999931
406;29,74500084;63,41872025;24,61100006
194;22,02499962;64,57216644;7,699999809
4218;195,2079926;30,58677101;150,1730042
737;34,02999878;39,25780106;24,1199913
193;18,38699913;46,59585571;23,60899925
334;24,28199959;58,83832169;9,390999794
660;48,42300034;61,29090881;3,559999943
42;5,96600008;108,1666641;0,495999992
220;19,48600006;53,18181992;226,6649933
206;11,61499977;66,74757385;11,57199955
41;16,29999924;57,78048706;367,8880005
188;11,71899986;42,4095726;28,15299988
47;3,332999945;38,42553329;0,605000019
25;2,069257021;56,16436005;1,564785957
1005;60,87900162;58,93930435;50,17599869
324;13,51500034;35,20987701;13,24699974
286;240,8110046;70,90209961;933,6190186
26;89,09700012;79,57691956;278,2479858
328;19,13899994;42,92683029;30,41200066
1621;317,8269958;69,31708527;670,6630249
933;164,8760071;38,91639709;1250,578979
761;68,05799866;53,53087997;151,4080048
398;49,13399887;49,10803986;473,8120117
540;98,72499847;49,47592545;1425,26001
1833;58,56700134;25,80905533;44,43700027
1681;90,43699646;47,48364258;41,64500046
6117;327,0979919;43,24423599;165,7720032
6421;387,9769897;35,08923721;298,6759949
2986;193,0330048;50,30776978;103,2020035
2502;163,5890045;49,92006302;79,23300171
2350;152,098999;49,75489426;81,3900146
32045;492,7070007;10,31068802;410,7820129
32;1,914999962;37,65625;1,218000054
247;24,04599953;42,14170074;7,335000038
1555;118,4029999;64,58649445;40,54499817
56;2,605000019;40,0892868;0,48
261;15,67199993;44,2298851;21,64900017
249;21,68600082;81,61847687;5,901000023
230;17,77599907;63,86087036;6,525000095
75;33,38199997;49,49333191;111,9199982
114;4,815000057;40,15789413;1,901000023
1536;113,0719986;42,18489456;149,8289948
2728;149,2799988;36,99816895;158,3179932
240;12,0010004;45,39583206;2,938999891
752;46,67499924;43,31781769;36,66600037
148;7,821000099;29,64864922;0,555999994
113;6,063000202;38,61946869;5,833000183
61;11,26099968;66,47541046;29,6779995
35;2,404299021;63,46039963;0,54356001
138;20,78000069;46,47101593;13,75399971
65;30,71699905;87,27692413;17,14599991
869;71,10600281;54,61795044;41,62799835
1730;93,78199768;29,12427711;159,2160034
3884;136;23,94438744;106,,
96;6,322000027;53,9375;4,210000038
246;11,61100006;45,17479706;0,52999999
180;11,04899979;43,13333511;15,67300034
181;21,50600052;43,14916992;15,45300007
563;44,25999832;71,72824097;7,90000153
11;34,03300095;320,8181763;176,679932
540;27,11300087;32,335186;91,69300079
100;4,109000206;39,86999893;1,192999959
2109;97,39199829;37,41489029;37,82699966
92;7,646999836;52,35869598;3,618999958
76;7,633999825;52,64473724;5,981999874
370;24,64599991;48,84324265;16,12800026
4693;498,4509888;71,13743591;629,6519775
326;32,14300156;79,26073456;1,6400001
1337;149,4609985;77,77112579;82,30999756
230;19,08699989;72,33913422;14,74600029
1682;84,90299988;35,5630188;62,94300079
418;45,97399902;107,5239258;1,98300004
231;10,59399986;44,84415436;0,707000017
365;22,0170002;43,05753326;14,9659996
4582;339,9920044;37,08948135;2046,168945
15;2,175698042;41,28499985;0,551670015
790;43;41,77215195;28,,
612;65,69000244;72,07516479;91,76999664
483;26,22400093;46,45341492;6,835999966
32;1,159000039;23,25;3,249000072
1627;87,77600098;55,93423462;10,31400013
79;5,355000019;53,72151947;14,5900002
558;28,11400032;52,33871078;6,446000099
821;58,54399872;53,63337326;57,1800156
68;33,43899918;130,4264679;0,574999988
12;2,555000067;123,75;0,214000002
302;15,12800026;36,89403915;7,193999767
86;3,664999962;33,2558136;1,996999979
911;42,50099945;37,86388397;83,83100128
490;39,13499832;69,46734619;29,7799911
1631;109,4980011;53,91661453;90,33699799
340;22,70599937;53,26764679;6,535999775
3038;380,2340088;55,74884796;1388,69946
67;4,510000229;47,6716423;0,118000001
493;29,15999985;47,70385361;37,18700027
451;41,54299927;78,52549744;39,98899841
522;20,26499939;33,20306396;17,24900055
346;19,10000038;24,74855423;10,55200005
360;17,00600052;37,70833206;0,994000018
15302;344,9869995;21,46320724;95,23400116
870;25,50399971;26,71264458;49,62200165
877;25,25699997;26,92246246;8,243000031
1414;177,852005;71,00707245;411,7780151
158;15,40100002;71,48101044;9,869000435
2623;332,1640015;50,16927338;960,6760254
128;19,9640007;75,1328125;9,315999985
236;24,32799911;87,81356049;3,437000036
4626;139,5420074;22,26804924;309,3890076
15;2,559000015;122,1333313;4,85000038
212;161,0420074;60,53773499;482,9079895
266;20,47299957;45,78947449;17,11400032
1085;86,71099854;61,91889572;43,5870018
417;21,78000069;43,33333206;12,30700016
271;13,52400017;39,40590286;6,109000206
4102;124,8830032;26,53120422;14,24199963
268;15,92000008;50,36940384;4,697000027
1243;31,54599953;46,69509125;51,20199966
21;2,065999985;46,47618866;0,122000001
101;65,39600372;78,6831665;1,64199996
94;5,499000072;33,69149017;0,703000009
177;32,22900009;78,88135529;23,4999924
351;25,05900002;51,27635193;13,77600002
290;10,82400036;32,13793182;1,827000022
1191;22,42200089;16,48614693;8,729000092
795;23,59199905;20,31446457;42,73899841
167;25,05900002;53,19760513;3,575999975
110;23,12599945;43,49090958;20,77199936
1415;47,76800156;29,61272049;11,23900032
36;3,053999901;50,61111069;3,526000023
91;6,171999931;38,20878983;2,59800005
85;5,619999886;32,85882187;0,949999988
1301;49,02700043;32,6295166;37,70000076
230;9,527000427;34,0173912;10,75800037
1551;108,5630035;38,62218094;49,71500015
93;19,40299988;74,22580719;46,6230011
281;14,53199959;37,4199295;32,5
735;35,77899933;38,74149704;34,88499832
65;6,995999813;71,2307663;0,795000017
61;3,280999899;50,49180222;0,720000029
788;55,73199844;56,37436676;6,100999832
73;12,95899963;44,89041138;44,22100067
180;16,80200005;49,2555542;5,781000137
3170;215,9080048;53,74353409;181,6269989
307;30,07099915;70,33550262;23,510006
9;3,492000103;70,44444275;0,35
71;21,94400024;69,66197205;3,523999929
388;39,01800156;95,8788681;2,365999937
110;11,93000031;87,90000153;12,46100044
20;1,991999984;48,95000076;2,151000023
191;9,793999672;54,45549774;0,229000002
112;5,465000153;31,9821434;0,217999995
490;31,82900047;64,83469391;40,84199905
1462;120,9960022;44,70656586;414,6440125
1230;169,5050049;60,942276;533,85022
237;50,39300156;62,71308136;346,2650146
608;108,5419998;59,09703827;1195,89966
2407;131,4400024;45,21063614;63,56200027
8;1,233999968;48,75;0,379999995
241;16,70000076;49,31535339;6,41999817
1447;38,67499924;23,81893539;0,871999979
47;3,407000065;65,17021179;3,851999998
266;15,15299988;44,06391144;9,312999725
298;14,10299969;37,953022;0,50000001
277;52,77199936;84,119133;164,8540039
2260;40,0530014;14,47964573;4,784999847
19;1,312000036;31,52631569;2,690999985
2170;163,7350006;49,90506744;116,3199997
2448;103,6259995;34,41135788;49,67499924
956;45,33499908;38,85774231;34,48799896
72;3,447999954;40,66666794;1,722000003
856;30,9810009;24,04906464;132,576004
2006;110,7580032;51,99501419;135,4620056
2006;110,7580032;51,99501419;135,4620056
365;32,48799896;39,82465744;239,7630005
86;5,849999905;67,83721161;1,11500001
336;29,66200066;40,99702454;40,70999908
12;2,118999958;102,75;0,606000006
21;39,18099976;94,09523773;57,26499939
78;8,107999802;77,42308044;0,100000001
554;32,47200012;48,20577621;32,49399948
541;35,0929985;61,9574852;6,625999928
100;8,477000237;65,5;11,17399979
263;14,72099972;47,10266113;16,97900009
6;0,367523015;31,72416687;0,146918997
125;4,255000114;31,95999908;0,591000021
190;42,38199997;83,24736786;23,19099998
165;28,125;96,59999847;20,6699944
2011;224,0169983;50,50820541;767,4530029
850;20,36100006;38,94117737;860,6610107
3292;127,9179993;27,56257629;170,1080017
519;26,93799973;41,42967224;222,7489929
57;3,714999914;58,28070068;0,188999996
25;33,72100067;57,31999969;115,8160019
1746;329,8729858;43,46506119;134,7579956
1318;69,03099823;38,88087845;46,88499832
89;7,290999889;72,97753143;0,56400001
575;16,54700089;13,31130409;39,67200089
396;23,42499924;51,91414261;10,30200005
16;1,427590013;69,97812653;0,82739003
49;6,170000076;57,75510025;82,3239975
22;7,071000099;55,22727203;12,44200039
350;17,23900032;40,2857132;5,829999924
532;34,95500183;62,99811935;0,598999977
87;14,25500011;80,37931061;0,546999991
14;3,359999895;32,57143021;0,442000002
299;18,11599922;36,73913193;36,33599854
431;31,70100021;62,83758545;47,32300186
758;61,65000153;51,64247894;38,59700012
176;10,81999969;37,78977203;7,763000011
35;6,584000111;64,7142868;0,449999988
96;3,743999958;31,33333397;0,57099998
438;16,37000084;31;11,46700001,
247;20,45599937;71,9716568;22,47800064
475;34,0019989;66,04000092;21,15299988
170;20,0359993;70,30588531;21,2689991
348;17,61499977;40,33620834;7,107999802
128;50,21500015;51,4609375;129,1940002
75;3,854000092;29,95999908;0,463
666;25,80699921;34,44594574;12,625
215;85,8690033;113,4744186;19,94000053
845;62,37200165;50,36686325;73,56500244
50;3,779000044;55,74000168;5,833000183
40;1,674999952;27,92499924;3,64199996
6784;799,5999756;74,602005;1795,400024
225;14,22599983;59,16444397;3,848999977
156;12,63700008;56,5256424;30,9640007
29;1,587000012;34,86206818;1,491000056
778;44,92399979;44,59640121;15,65400028
354;19,91799927;44,12711716;27,40099907
574;61,68299866;48,9006958;109,9110031
6086;586,742981;48,39221191;2306,375
7084;578,9769897;48,37097549;2468,591064
278;15,47799969;43,4820137;51,99499893
80;20,46699905;65,27500153;155,923996
652;63,95899963;53,3159523;692,632019
79;21,06699944;42;294,45401,
402;38,81999969;53,93532181;67,33300018
69;3,696779013;52,95063782;0,78726001
73;3,532999992;46,56164551;0,365999997
1389;54,8769989;34,08279419;23,81299973
335;9,74600029;33,40597153;2,782000065
1307;75,55400085;25,41009903;280,3519897
149;7,462999821;32,80537033;3,868000031
1167;92,32299805;42,75064087;58,23899841
363;34,59600067;69,0826416;13,97999954
864;33,21500015;32,37847137;28,8390007
148;8,034999847;30,77702713;31,44199944
11581;263,3789978;16,64502144;163,8990021
2679;290,3900146;69,13139343;941,4390259
453;17,21199989;49,19425964;16,93400002
52;3,51699996;51,42307663;0,40200001
17;14,37199974;79,05882263;4,31400013
21;1,388000011;72;0,169,
209;11,34399986;37,99521637;6,999928
703;68,86100006;57,7083931;43,8409996
2469;89,80999756;24,57148552;99,19599915
186;12,95300007;54,05376434;14,69499969
173;9,319999695;42,17919159;0,864000022
735;61,39099884;59,96054459;30,17300034
125;7,65500021;51,04000092;2,701999903
632;76,08200073;54,72784805;118,7149963
171;22,89100075;111,5380096;1,889999986
38;2,785878897;63,29178619;0,50067998
408;34,8030014;42,95833206;211,870056
257;38,40100098;43,0894928;453,256012
577;48,44499969;54,19237518;23,50499916
127;22,96100044;41,88976288;311,3330078
2553;158,4380035;52,39600372;161,7129974
616;33,72299957;45,36201477;37,31800079
78;3,138999939;36,78205109;0,907000005
226;19,05400085;46,06637192;23,61000061
1066;42,2519989;44,91744995;34,33300018
93;21,69799995;57,89247131;134,173996
593;46,55699921;48,38954544;35,8030014
466;29,43300056;54,71244812;21,31999969
1793;225,25;54,24763107;953,2630005
269;29,60700035;54,20074463;95,94799805
270;17,87400055;47,77777863;7,992000103
141;9,866999626;62,0283699;2,528000116
587;41,49000168;53,35604858;25,24300003
8;12,57800007;190,125;2,28399992
13;0,84306097;45,23077011;0,638076007
3629;73,85600281;17,68503761;38,47999954
6;34,08800125;430,8333435;61,82500076
249;14;54,21686935;13,5,
2782;173,0780029;48,0406189;126,469971
132;16,60899925;93,34848785;15,24199963
19;1,437000036;60,31578827;0,560000002
138;8,166000366;36,36956406;10,45300007
209;20,69199944;72,77990723;1,429999948
5812;117,6279984;19,49053764;118,762001
294;15,26900005;46,75510025;17,92200089
19;20,36599922;66,47368622;47,35699844
295;14,03600025;33,0338974;12,16800022
78;5,362999916;59,42307663;2,882999897
431;67,31199646;63,02320099;61,32400131
172;6,847000122;35,9476738;3,818000078
412;54,73500061;88,66990662;1,613000035
507;19;21,69625282;15,,
1351;92,70899963;44,07476044;62,8429985
120;14,02799988;70,10832977;13,24400043
324;38,79000092;94,4228363;31,39599991
210;23,77700043;93,69523621;36,
83;7,776000023;52,3132515;19,91399956
101;13,39900017;101,6930695;2,898000002
246;12,94299984;43,67479706;2,999928
220;32,17900085;60,36363602;311,6459961
575;29,85700035;36,82434845;19,3000069
116;18,55699921;41,43103409;259,196991
525;82,61000061;70,48571777;271,2869873
392;65,22299957;74,82398224;219,5050049
573;34,0870018;54,74869156;19,33699989
311;7,940000057;23,09967804;1,9800005
40;4,032999992;91,22499847;0,64000003
193;11,38099957;51,58031082;8,762999535
49;2,447999954;34,08163452;4,396999836
313;18,15800095;53,98722076;33,11999893
367;21,10899925;44,95912933;54,68099976
5335;179,7720032;30,28359795;55,64799881
43;1,563735962;33,85667419;0,277808994
500;34,43899918;49,5719986;11,29800034
320;19,09399986;41,83437347;20,8239994
795;54,85699844;42,52075577;68,81099701
28;12,61600018;50,42856979;28,10700035
27;9,986000061;74,51851654;27,90399933
160;18,98500061;66,22499847;39,9000015
42;2,167000055;31,3571434;0,828000009
499;41,76100159;61,96793747;24,3920002
4310;324,553009;52,6944313;254,1089935
80;6,847000122;77,94999695;0,42899999
96;8,531000137;68,65625;4,449999809
582;276,427002;115,4982834;577,100098
31;3,138999939;93,29032135;0,263999999
19;1,76809895;72,32863617;0,168596998
130;10,86100006;35,13846207;5,794000149
840;35,39799881;26,03809547;4,39999962
149;15,38899994;46,63758469;7,951000214
834;75,10299683;61,46043015;26,10899925
834;71,83499908;61,21702576;13,16899967
1418;134,8190002;96,85190582;13,67599964
183;17,04700089;73,97267914;7,940000057
239;12,52799988;39,93723679;2,891000032
280;17,38899994;56,23571396;12,83100033
12;1,656000018;159,5833282;3,8100009
929;62,65200043;47,06458664;68,7900238
1168;50,15999985;36,01027298;68,85199738
19;1,504999995;47;0,26699999,
117;36,47399902;65,82906342;170,6900024
3934;262,6839905;47,38332367;209,2859955
1076;84,63400269;55,05111694;34,72999954
202;12,86299992;29,84653473;27,99799919
264;18,58699989;57,09848404;4,313000202
851;60,31100082;45,19388962;43,54700089
341;39;47,39296341;12,81099987,
139;15,47200012;57,79136658;5,106999874
6;1,072000027;55;0,104999997,
227;35,7820015;62,54625702;14,5200005
255;36,57500076;88,91764832;12,45899963
395;25,09799957;34,24557114;27,47999954
3287;130,3350067;29,48859215;146,223999
137;15,57800007;74,07299042;0,698000014
1191;78,11299896;48,55667496;80,39700317
376;21,92499924;48,23936081;7,440000057
44;16,29299927;55,90909195;16,699997
93;10,49199963;64,17204285;5,764999866
38;14,97500038;80,05263519;83,74199677
1663;122,6940002;43,28863525;114,7190018
1573;82,83100128;46,05276489;23,45100021
287;48,44800186;81,44599152;1,404000044
578;72,48999786;89,16262817;31,3899956
90;15,90100002;126,9555588;119,5979996
450;31,87700081;39,69555664;69,66300201
228;39,28900146;54,20613861;3,451999903
67;7,614999771;76,97014618;5,590000153
44;3,859999895;74,75;0,681999981
891;58,73500061;52,96072006;43,39799881
2730;74,14199829;13,8443222;113,512001
7780;225,6809998;28,56786537;0,497999996
25;2,457999945;55,20000076;0,97000003
1417;70,97299957;37,40225983;26,62100029
92;10,46500015;75,45652008;24,95899963
17;1,699000001;76,29412079;0,287
256;26,95199966;68,1875;15,86900043
217;8,142000198;31,50691223;2,980999947
75;3,676000118;48,7733345;0,796999991
194;12,2869997;46,18041229;8,36400032
18;566,1339722;45,44444275;177,8500061
278;10,97399998;22,25539589;4,704999924
117;6,327000141;42,75213623;3,56999922
401;68,5039978;112,4139633;73,15100098
65;24,36100006;78,19999695;103,8470001
759;147,6970062;70,75757599;577,170288
521;13,79300022;20,19769669;3,948999882
1005;52,94599915;38,92935181;19,21999931
68;8,656000137;116,5441208;1,21000028
2167;184,0240021;80,84448242;25,12299919
4931;271,303009;32,55992889;933,5020142
335;9,859000206;15,22985077;1,307000041
361;62,75;40,44598389;56,24000168
62;2,699419975;31,00135422;3,885575056
23621;271,0150146;10,57846832;68,55200195
387;24,35099983;47,93798447;16,17000008
43;1,534999967;32,5813942;2,592000008
99;8,472000122;68,31313324;0,522000015
330;25,39599991;47,28787994;88,17199707
5288;57,48500061;10,37027264;9,284000397
4167;43,56399918;9,850011826;10,1239996
93;23,1590004;83,73118591;17,28899956
123;11,67500019;31,62601662;4,958000183
437;18,73600006;40,82151031;3,246999979
1603;51,89799881;25,6425457;11,22500038
46;29,27000046;84,36956787;6,623000145
90;13,41899967;44,67777634;1,960999966
8;3,927999973;135,625;0,22
30;3,286000013;64,46666718;2,364000082
4675;148,7929993;29,61668396;2,752000093
232;12,10000038;38,44827652;62,50799942
260;14,06299973;58,5;28,80900002
5333;224,2169952;29,7543602;448,8429871
384;17,0720005;28,7421875;3,315000057
18135;501,2869873;23,70664406;49,99200058
990;162,2230072;77,51615906;190,4730072
283;20,11499977;63,3250885;5,172999859
20761;589,4710083;20,49448395;367,5119934
179;4,597000122;40,20111847;2,707000017
1392;233,8439941;67,96479797;1000,622009
666;214,5509949;77,78829193;857,4169922
304;16,46199989;40,26973724;25,30500031
123;35,5379982;148,8130035;65,29000092
35;2,532999992;50,82857132;2,148000002
150;50,77099991;52,65999985;732,1309814
410;30,79899979;48,48780441;51,85499954
367;38,59899902;95,4468689;10,25199986
370;31,60700035;69,65135193;17,4500008
90;8,345999718;64,02222443;36,17200089
23;2,296999931;63,21739197;0,305999994
71;16,76499939;180,3802795;7,43599987
83;3,52699995;39,01204681;0,330000013
69;2,661000013;34,49275208;1,19000053
38;2,512000084;43,23684311;0,123000003
48;2,318000078;45,77083206;0,57999998
310;10,04300022;13,02580643;6,764999866
398;23,91900063;47,07035065;11,99400043
1056;74,78900146;66,79545593;24,14900017
440;26,93300056;56,51136398;18,84199905
174;7,893000126;38,04597855;2,566999912
266;12,15499973;40,10150528;48,20800018
8047;362,428009;34,55213165;254,9859924
2455;218,3910065;56,79389191;86,38400269
524;24,95299911;36,27289963;14,24100018
674;102,4580002;41,71364975;115,8379974
331;6,718999863;19,52568054;1,305999994
91;3,29399991;24,96703339;3,411999941
1526;31,59199905;19,59043312;0,64000003
916;43,32899857;45,001091;14,29899979
83;4,197999954;40,67469788;0,930000007
88;4,670000076;36,05681992;7,353000164
1050;61,08300018;40,57143021;57,7600021
392;20,81900024;39,8392868;16,9489994
180;7,846000195;31,79444504;12,29199982
73;3,436000109;27,23287582;5,968999863
1271;68,48699951;35,5853653;83,71199799
110;4,809999943;31,79090881;5,51000118
2410;137,7619934;42,34647369;171,850067
195;10,53299999;38,44102478;8,453000069
142;7,914000034;39,02816772;7,955999851
95;5,815000057;43,82105255;8,411000252
568;35,17200089;55,86795807;40,66500092
16;0,744000018;31,3125;0,856000006
2350;105,2160034;35,34893799;149,9689941
323;22,48900032;58,40247726;2,812999964
142;10,65400028;50,59859085;10,45699978
895;43,45000076;37,30726242;22,8010006
